REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v42135591,206.2.2,713,,,,0
2022,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v42135591,206.2.2,801,,,,0
2023,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v42135591,206.2.2,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v42135591,206.2.2,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135607,206.2.3,916,,,,0
2021,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135607,206.2.3,870,,,,0
2022,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135607,206.2.3,957,,,,0
2023,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135607,206.2.3,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135607,206.2.3,1039,,,,0
2020,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135623,206.2.4,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135623,206.2.4,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135623,206.2.4,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135623,206.2.4,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135623,206.2.4,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v42135639,206.1.1,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v42135639,206.1.1,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v42135639,206.1.1,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v42135639,206.1.1,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v42135639,206.1.1,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v42135655,206.1.2,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v42135655,206.1.2,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v42135655,206.1.2,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v42135655,206.1.2,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v42135655,206.1.2,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135671,206.1.3,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135671,206.1.3,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135671,206.1.3,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135671,206.1.3,1788,,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v42135671,206.1.3,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135687,206.1.4,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135687,206.1.4,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135687,206.1.4,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135687,206.1.4,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v42135687,206.1.4,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v42135703,206.4.1,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v42135703,206.4.1,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v42135703,206.4.1,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v42135703,206.4.1,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v42135703,206.4.1,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v42135719,206.4.2,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v42135719,206.4.2,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v42135719,206.4.2,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v42135719,206.4.2,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v42135719,206.4.2,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v42135735,206.4.3,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v42135735,206.4.3,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v42135735,206.4.3,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v42135735,206.4.3,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v42135735,206.4.3,,F,,,0
2020,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v42135751,206.4.4,,F,,,0
2021,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v42135751,206.4.4,,F,,,0
2022,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v42135751,206.4.4,,F,,,0
2023,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v42135751,206.4.4,,F,,,0
2024,"Summerland, British Columbia",2011A00055907035,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v42135751,206.4.4,,F,,,0
2020,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822934,182.3.1,718,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822934,182.3.1,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822934,182.3.1,,F,,,0
2023,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822934,182.3.1,870,,,,0
2024,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822934,182.3.1,812,,,,0
2020,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823068,182.3.2,793,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823068,182.3.2,911,,,,0
2022,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823068,182.3.2,1008,,,,0
2023,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823068,182.3.2,1111,,,,0
2024,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823068,182.3.2,1031,,,,0
2020,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823202,182.3.3,946,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823202,182.3.3,992,,,,0
2022,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823202,182.3.3,1162,,,,0
2023,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823202,182.3.3,1128,,,,0
2024,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823202,182.3.3,1076,,,,0
2020,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823336,182.3.4,1125,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823336,182.3.4,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823336,182.3.4,,F,,,0
2023,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823336,182.3.4,,F,,,0
2024,"Terrace, British Columbia",2011S0504965,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823336,182.3.4,,F,,,0
2020,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823470,182.2.1,,F,,,0
2021,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823470,182.2.1,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823470,182.2.1,,F,,,0
2023,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823470,182.2.1,,F,,,0
2024,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823470,182.2.1,,F,,,0
2020,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823604,182.2.2,,F,,,0
2021,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823604,182.2.2,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823604,182.2.2,,F,,,0
2023,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823604,182.2.2,,F,,,0
2024,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823604,182.2.2,,F,,,0
2020,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823738,182.2.3,845,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823738,182.2.3,1022,,,,0
2022,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823738,182.2.3,939,,,,0
2023,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823738,182.2.3,,F,,,0
2024,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823738,182.2.3,1060,,,,0
2020,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823872,182.2.4,1155,,,,0
2021,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823872,182.2.4,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823872,182.2.4,,F,,,0
2023,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823872,182.2.4,,F,,,0
2024,"Terrace, British Columbia",2011S0504965,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823872,182.2.4,,F,,,0
2020,"Terrace, British Columbia",2011S0504965,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824006,182.1.1,718,,,,0
2021,"Terrace, British Columbia",2011S0504965,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824006,182.1.1,,F,,,0
2022,"Terrace, British Columbia",2011S0504965,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3824006,182.1.1,,F,,,0
